speaker,birth_date,date,mp_id,gender,constituency_name,constituency_id,backbencher,surname,ONS ID,Valid votes,Majority,vulnerability,under_30,over_65
Stephen Twigg,1966-12-25,2015-06-01,167,M,"Liverpool, West Derby",3584,False,Twigg,E14000796,41031,27367,66.69835002802759,38.97853916078509,14.95631620221567
Maria Caulfield,1973-08-06,2015-06-01,4492,F,Lewes,3574,True,Caulfield,E14000786,50540,1083,2.142857142857143,30.28279208998549,24.24482946298984
Conor McGinn,1984-07-31,2015-06-01,4458,M,St Helens North,3767,True,McGinn,E14000962,46256,17291,37.38109650639917,35.23487846826499,17.54802213058704
Danny Kinahan,1958-04-14,2015-06-01,4381,M,South Antrim,3736,True,Kinahan,N06000014,36523,949,2.598362675574296,39.364,13.5
Scott Mann,1977-06-24,2015-06-01,4496,M,North Cornwall,3635,True,Mann,E14000837,48245,6621,13.72370193802467,30.97119755144926,23.02939631346932
Fabian Hamilton,1955-04-12,2015-06-01,415,M,Leeds North East,3567,True,Hamilton,E14000779,48291,7250,15.01314944813733,37.76844172850284,15.20296813618507
Andrew Rosindell,1966-03-17,2015-06-01,1447,M,Romford,3703,True,Rosindell,E14000900,49178,13859,28.18130058156086,37.51225311281206,16.27839072309008
Albert Owen,1959-08-10,2015-06-01,1474,M,Ynys Môn,3875,True,Owen,W07000041,34926,229,0.6556719922121056,32.12140327737237,22.43121962409141
Flick Drummond,1962-06-16,2015-06-01,4459,F,Portsmouth South,3685,True,Drummond,E14000884,41903,5241,12.50745769992602,49.22745305720471,12.03370776077524
Patrick Grady,1980-02-05,2015-06-01,4432,M,Glasgow North,1205,False,Grady,S14000031,36922,9295,25.17469259520069,46.48361159193702,11.10614774694288
Oliver Colvile,1959-08-26,2015-06-01,4022,M,"Plymouth, Sutton and Devonport",3680,True,Colvile,E14000880,47963,523,1.090423868398557,46.35250773600487,12.51916986542528
Anne-Marie Trevelyan,1969-04-06,2015-06-01,4531,F,Berwick-upon-Tweed,3319,True,Trevelyan,E14000554,40423,4914,12.15644558790787,29.59137853614728,22.13344251036742
Susan Elan Jones,1968-06-01,2015-06-01,3956,F,Clwyd South,3420,False,Jones,W07000062,35064,2402,6.850330823636779,35.74250652668612,17.31561239162909
James Heappey,1981-01-30,2015-06-01,4528,M,Wells,3838,True,Heappey,E14001026,56904,7585,13.32946717278223,32.51967208354707,21.59331778278922
Mike Wood,1976-03-17,2015-06-01,4384,M,Dudley South,3452,True,Wood,E14000672,38210,4270,11.17508505626799,36.16914423463238,18.73744475693049
Nia Griffith,1956-12-04,2015-06-01,1541,F,Llanelli,3585,False,Griffith,W07000045,38574,7095,18.39321822989579,35.48279894147332,19.40673272201366
Gavin Shuker,1981-10-10,2015-06-01,4013,M,Luton South,3590,False,Shuker,E14000801,42216,5711,13.52804623839303,47.45144309312035,10.40206934107823
Phil Wilson,1959-05-31,2015-06-01,1603,M,Sedgefield,3718,False,Wilson,E14000915,38716,6843,17.67486310569274,33.80142687277051,18.40071343638526
Robert Jenrick,1982-01-09,2015-06-01,4320,M,Newark,3623,True,Jenrick,E14000829,52302,18474,35.32178501778135,32.48531894033577,19.30117145254051
Jonathan Reynolds,1980-08-28,2015-06-01,4119,M,Stalybridge and Hyde,3772,False,Reynolds,E14000967,41034,6686,16.2938051372033,37.17898408545891,15.05886200130804
Mary Creagh,1967-12-02,2015-06-01,1579,F,Wakefield,3821,False,Creagh,E14001009,42973,2613,6.080562213482884,35.97618697014957,16.01594547405179
Justine Greening,1969-04-30,2015-06-01,1555,F,Putney,3689,False,Greening,E14000887,42813,10180,23.77782449256067,42.34549659514326,10.08394363784316
Ian Liddell-Grainger,1959-02-23,2015-06-01,1396,M,Bridgwater and West Somerset,3363,True,Liddell-Grainger,E14000595,54447,14583,26.78384483993608,32.65852512916862,21.99436355096289
Andrew Bingham,1962-06-23,2015-06-01,3994,M,High Peak,3534,True,Bingham,E14000748,50789,4894,9.635944791194943,33.88196981032434,17.2391409585002
Rory Stewart,1973-01-03,2015-06-01,4137,M,Penrith and The Border,3677,False,Stewart,E14000877,43921,19894,45.29496140798251,29.80459208597949,21.69027845627748
Emma Lewell-Buck,1978-11-08,2015-06-02,4277,F,South Shields,3749,True,Lewell-Buck,E14000944,36265,10614,29.26788914931752,35.29661943762607,18.3245437091404
Jeremy Hunt,1966-11-01,2015-06-02,1572,M,South West Surrey,3758,False,Hunt,E14000953,57119,28556,49.99387244174443,33.64814940511398,18.96556739617373
James Gray,1954-11-07,2015-06-02,261,M,North Wiltshire,3659,True,Gray,E14000860,50556,21046,41.62908457947622,33.74884267100241,17.37348418128853
Clive Lewis,1971-09-11,2015-06-02,4500,M,Norwich South,3663,True,Lewis,E14000864,48463,7654,15.7934919423065,43.10644460535843,15.53429192096824
Caroline Nokes,1972-06-26,2015-06-02,4048,F,Romsey and Southampton North,3704,True,Nokes,E14000901,48398,17712,36.59655357659408,37.47506799637353,17.99297370806891
Ronnie Campbell,1943-08-14,2015-06-02,514,M,Blyth Valley,3341,True,Campbell,E14000575,38461,9229,23.99573594030316,34.54133910969406,17.12098717355855
Ben Gummer,1978-02-19,2015-06-02,3988,M,Ipswich,3547,False,Gummer,E14000761,48694,3733,7.666242247504826,40.57961707475941,14.29410199719274
Jeremy Lefroy,1959-05-30,2015-06-02,4109,M,Stafford,3770,True,Lefroy,E14000965,48767,9177,18.81805319170751,35.03963046559235,18.29300299196893
Valerie Vaz,1954-12-07,2015-06-02,4076,F,Walsall South,3824,True,Vaz,E14001012,41838,6007,14.3577608872317,43.10203003930091,14.82060708228819
Alistair Burt,1955-05-25,2015-06-02,1201,M,North East Bedfordshire,3640,False,Burt,E14000841,58672,25644,43.70739023725116,34.14657891662448,16.34701507068032
Kevin Barron,1946-10-26,2015-06-02,392,M,Rother Valley,3706,True,Barron,E14000903,47019,7297,15.51925817222825,34.13136309825808,18.82927447995941
Karin Smyth,1964-09-08,2015-06-02,4444,F,Bristol South,3369,True,Smyth,E14000601,50842,7128,14.01990480311554,40.2086340986355,14.59693568667629
Graham Evans,1963-11-10,2015-06-02,4081,M,Weaver Vale,3836,True,Evans,E14001024,46867,806,1.719760172402757,34.85293617214352,15.87472634671446
Michael Tomlinson,1977-10-01,2015-06-02,4497,M,Mid Dorset and North Poole,3605,True,Tomlinson,E14000815,46499,10530,22.64564829351169,31.61536271706708,21.6120208433899
Margaret Ritchie,1958-03-25,2015-06-02,4130,F,South Down,3741,True,Ritchie,N06000015,42697,5891,13.79722228728014,40.949,13.5
Philippa Whitford,1958-12-24,2015-06-02,4385,F,Central Ayrshire,614,False,Whitford,S14000010,50774,13589,26.76369795564659,32.97380760453684,19.05448517807877
Jake Berry,1978-12-29,2015-06-02,4060,M,Rossendale and Darwen,3705,True,Berry,E14000902,49024,5654,11.53312663185379,35.86585808324263,15.10185041206655
Liz Kendall,1971-06-11,2015-06-02,4026,F,Leicester West,3572,False,Kendall,E14000784,34522,7203,20.86495568043566,46.82354555433589,10.61235690763682
Jane Ellison,1964-08-15,2015-06-02,3918,F,Battersea,3310,False,Ellison,E14000549,51031,7938,15.55525072994846,43.52772493416676,78.86869898509029
Sarah Wollaston,1962-02-17,2015-06-02,4073,F,Totnes,3810,True,Wollaston,E14001001,47097,18285,38.82412892540926,28.24551021147598,26.33365137260112
Iain Stewart,1950-08-28,2015-06-02,4015,M,Milton Keynes South,3613,True,Stewart,E14000822,58949,8672,14.7110213913722,40.53832770443149,10.89409004668446
Barry Sheerman,1940-08-17,2015-06-02,411,M,Huddersfield,3542,True,Sheerman,E14000756,40478,7345,18.14565937052226,41.52220449966421,14.96075386165212
Luciana Berger,1981-05-13,2015-06-02,4036,F,"Liverpool, Wavertree",3583,False,Berger,E14000795,40974,24303,59.31322301947577,41.97986907246916,13.79329187659151
Jonathan Djanogly,1965-06-03,2015-06-02,1425,M,Huntingdon,3543,True,Djanogly,E14000757,55927,19403,34.69343966241708,35.89079031456365,16.13647660299652
Andy Burnham,1970-01-07,2015-06-02,1427,M,Leigh,3573,False,Burnham,E14000785,45123,14096,31.23905768676728,36.36902045690651,15.59559987184093
Andrea Jenkyns,1974-06-16,2015-06-02,4490,F,Morley and Outwood,3619,True,Jenkyns,E14000826,48250,422,0.8746113989637306,34.96004891546537,15.34619091540319
Jamie Reed,1973-08-04,2015-06-02,1503,M,Copeland,3425,False,Reed,E14000647,39631,2564,6.469682824051878,32.00603280958327,19.64371808977513
Derek Thomas,1972-07-20,2015-06-02,4532,M,St Ives,3769,True,Thomas,E14000964,48312,2469,5.110531544957774,30.04102648500594,23.02890662654143
Heidi Alexander,1975-04-17,2015-06-02,4038,F,Lewisham East,3575,False,Alexander,E14000787,42923,14333,33.3923537497379,40.97998160577657,11.24689352875565
Ian Lavery,1963-01-06,2015-06-02,4139,M,Wansbeck,3826,True,Lavery,E14001014,38528,10881,28.24179817275748,33.52625152625153,19.17948717948718
John Pugh,1948-06-28,2015-06-02,1454,M,Southport,3763,True,Pugh,E14000958,44101,1322,2.997664452053241,31.7445038227061,23.16969274515661
Julian Knight,1972-01-05,2015-06-02,4410,M,Solihull,3734,True,Knight,E14000931,54779,12902,23.5528213366436,33.31714178734428,20.7707175890788
Tulip Siddiq,1982-09-16,2015-06-02,4518,F,Hampstead and Kilburn,3513,True,Siddiq,E14000727,53964,1138,2.10881328292936,39.19562424512843,11.03862634530614
Norman Lamb,1957-09-16,2015-06-02,1439,M,North Norfolk,3647,True,Lamb,E14000848,49414,4043,8.181891771562714,26.60050800401678,29.55520113414851
Pauline Latham,1948-02-04,2015-06-02,4025,F,Mid Derbyshire,3604,True,Latham,E14000814,47729,12774,26.76360284104004,31.91021649754034,20.19059388293448
Jack Dromey,1948-09-29,2015-06-02,3913,M,"Birmingham, Erdington",3326,False,Dromey,E14000561,34684,5129,14.78779840848807,42.19763136901962,14.14019513592014
James Morris,1967-02-04,2015-06-02,3992,M,Halesowen and Rowley Regis,3508,True,Morris,E14000722,43818,3082,7.033639143730887,36.19372645128781,18.57213206747672
Paula Sherriff,1975-04-16,2015-06-02,4426,F,Dewsbury,3446,True,Sherriff,E14000666,53630,1451,2.705575237740071,39.52317784521451,14.97610437753266
Paul Farrelly,1962-03-02,2015-06-02,1436,M,Newcastle-under-Lyme,3628,True,Farrelly,E14000834,42997,650,1.511733376747215,37.69745348248918,17.6536061611108
Andrew Percy,1977-09-18,2015-06-02,3939,M,Brigg and Goole,3364,True,Percy,E14000596,43270,11176,25.8285186041137,32.74975203561461,19.0874910617489
John Woodcock,1978-10-14,2015-06-02,3917,M,Barrow and Furness,3304,False,Woodcock,E14000543,43275,795,1.837088388214904,32.99371805552428,19.71269673293855
Steve Rotheram,1961-11-04,2015-06-02,4035,M,"Liverpool, Walton",3582,True,Rotheram,E14000794,38403,27777,72.33028669635185,39.43140754930559,14.55004571378815
Jo Cox,1974-06-22,2015-06-02,4375,F,Batley and Spen,3309,True,Cox,E14000548,50479,6057,11.9990491095307,39.5666317574769,14.70263857867079
Karen Buck,1958-08-30,2015-06-02,199,F,Westminster North,3849,True,Buck,E14001036,39514,1977,5.003289973174065,40.10327906757671,10.63020784270067
Grahame Morris,1961-03-13,2010-05-27,3973,M,Easington,3458,True,Morris,E14000677,34624,14641,42.2856977818854,36.13309330788097,17.68053256654061
Grahame Morris,1961-03-13,2010-05-27,3973,M,Easington,3458,True,Morris,E14000677,34624,14641,42.2856977818854,36.13309330788097,17.68053256654061
Anne Main,1957-05-17,2015-06-02,1568,F,St Albans,3765,True,Main,E14000960,54433,12732,23.39022284276082,36.5061486950022,14.64218793197014
Helen Whately,1976-06-23,2015-06-02,4527,F,Faversham and Mid Kent,3483,True,Whately,E14000700,45803,16652,36.35569722507259,34.83686048015172,17.93888194474376
Heidi Allen,1975-01-18,2015-06-02,4516,F,South Cambridgeshire,3738,True,Allen,E14000934,61540,20594,33.46441338966526,34.67447430491681,16.77306546941452
Steve Baker,1971-06-06,2010-06-08,4064,M,Wycombe,3870,True,Baker,E14001056,51439,14856,28.88081028013764,41.25497454881999,13.1568718186025
James Davies,1980-02-27,2015-06-02,4476,M,Vale of Clwyd,3818,True,Davies,W07000060,35261,237,0.6721306826238621,34.47771480007314,20.75638879903236
Ann Clwyd,1937-03-21,2015-06-02,553,F,Cynon Valley,3435,True,Clwyd,W07000070,30472,9406,30.86768180624836,37.37382526975287,17.37730595196659
Henry Bellingham,1955-03-29,2015-06-02,1441,M,North West Norfolk,3658,True,Bellingham,E14000859,47371,13948,29.44417470604378,32.00874647828098,23.3947268828056
Caroline Ansell,1971-01-12,2015-06-02,4512,F,Eastbourne,3467,True,Ansell,E14000684,52907,733,1.385449940461565,33.45655673267697,23.16007187511699
Douglas Carswell,1971-05-03,2015-06-02,1527,M,Clacton,3418,True,Carswell,E14000642,44207,3437,7.77478679847083,28.80539837626964,30.20771096193723
Thangam Debbonaire,1966-08-03,2015-06-02,4433,F,Bristol West,3370,True,Debbonaire,E14000602,64218,5673,8.833971783612071,52.63368941070799,72.02547075995253
Mims Davies,1975-06-04,2015-06-02,4513,F,Eastleigh,3468,True,Davies,E14000685,55505,9147,16.47959643275381,36.06969729094186,15.64526854466428
Kit Malthouse,1966-10-27,2015-06-02,4495,M,North West Hampshire,3656,True,Malthouse,E14000857,55195,23943,43.37892925083794,33.83043194106114,17.23704275840215
Joan Ryan,1955-09-08,2015-06-02,166,F,Enfield North,3474,True,Ryan,E14000691,46137,1086,2.353859158592887,42.63437260438803,12.12579934596761
Angela Rayner,1980-03-28,2015-06-02,4356,F,Ashton-under-Lyne,3298,True,Rayner,E14000537,38918,10756,27.63759699881803,37.98351089695416,15.56739313027718
Lucy Allan,1964-10-02,2015-06-02,4411,F,Telford,3797,True,Allan,E14000989,40645,730,1.796038873170132,40.06684447592382,13.26043891587999
Richard Drax,1958-01-29,2015-06-02,4132,M,South Dorset,3740,True,Drax,E14000936,48597,11994,24.6805358355454,31.70686637898238,22.2502418504549
Sharon Hodgson,1966-04-01,2015-06-02,1521,F,Washington and Sunderland West,3832,False,Hodgson,E14001020,37257,13157,35.31416914942159,36.31839673207777,15.31274331689593
Will Quince,1982-12-27,2015-06-02,4423,M,Colchester,3422,True,Quince,E14000644,48593,5575,11.47284588315189,42.16646717613479,13.29067305036369
Jim Dowd,1951-03-05,2015-06-02,189,M,Lewisham West and Penge,3576,True,Dowd,E14000788,48125,12714,26.4187012987013,39.25542252790278,10.16104837111885
Natalie McGarry,1981-09-07,2015-06-02,4428,F,Glasgow East,1204,False,McGarry,S14000030,42417,10387,24.48782327840253,37.24628727031418,15.54541086016338
Ruth Cadbury,1959-05-14,2015-06-02,4389,F,Brentford and Isleworth,3360,True,Cadbury,E14000593,57355,465,0.8107401272774823,40.77055913376272,10.56348984100314
Fiona Bruce,1964-04-25,2015-06-02,3958,F,Congleton,3424,True,Bruce,E14000646,50976,16773,32.90371939736347,30.87320574162679,20.33601565898217
David Simpson,1959-02-16,2015-06-02,1597,M,Upper Bann,3816,False,Simpson,N06000017,47219,2264,4.794680107583812,40.127,13.6
Alex Chalk,1976-08-08,2015-06-02,4481,M,Cheltenham,3406,True,Chalk,E14000630,53735,6516,12.12617474644087,39.12193540389255,16.2958795426588
Kate Osamor,1968-08-15,2015-06-02,4515,F,Edmonton,3470,True,Osamor,E14000687,41338,15419,37.29982098795298,46.2827617594303,10.41861876333003
Angela Crawley,1987-06-03,2015-06-02,4469,F,Lanark and Hamilton East,1678,False,Crawley,S14000042,55258,10100,18.27789641318904,32.93201932050086,18.04067150021023
Christina Rees,1954-02-21,2015-06-02,4525,F,Neath,3620,True,Rees,W07000069,37135,9548,25.71159283694628,33.94725769893728,18.9171948587793
Debbie Abrahams,1960-09-15,2015-06-02,4212,F,Oldham East and Saddleworth,3670,True,Abrahams,E14000870,44483,6002,13.49279500033721,39.96122085412546,14.59336030157183
Colleen Fletcher,1954-11-23,2015-06-02,4378,F,Coventry North East,3427,True,Fletcher,E14000649,42231,12274,29.06395775615069,44.13225832722535,13.05480902353612
Gerald Jones,1970-08-21,2015-06-02,4501,M,Merthyr Tydfil and Rhymney,3602,True,Jones,W07000071,32715,11513,35.19180803912578,37.75857484711513,16.74155809625099
Alison McGovern,1980-12-30,2015-06-02,4083,F,Wirral South,3856,False,McGovern,E14001043,41837,4599,10.99266199775318,31.51205885606815,22.14570195818122
Fiona Mactaggart,1953-09-12,2015-06-02,12,F,Slough,3733,True,Mactaggart,E14000930,48275,7336,15.19627136198861,45.28974695631415,92.33259727858676
Edward Timpson,1973-12-26,2015-06-02,1605,M,Crewe and Nantwich,3431,False,Timpson,E14000653,49896,3620,7.255090588423922,37.12932665864959,16.70162485667142
Martin John Docherty,1971-01-21,2015-06-02,4374,M,West Dunbartonshire,3117,True,Docherty,S14000059,51141,14171,27.70966543477836,35.56547619047619,16.44179894179894
Richard Burden,1954-09-01,2015-06-03,301,M,"Birmingham, Northfield",3330,False,Burden,E14000565,42461,2509,5.908951743953274,40.16288379247106,15.13971327719824
Michael Fabricant,1950-06-12,2015-06-03,280,M,Lichfield,3579,True,Fabricant,E14000791,51467,18189,35.34109235043815,31.90514599128892,20.06452653653815
Daniel Kawczynski,1972-01-24,2015-06-03,1566,M,Shrewsbury and Atcham,3729,True,Kawczynski,E14000926,54102,9565,17.67956822298621,34.42988025238812,19.16645504092516
Desmond Swayne,1956-08-20,2015-06-03,55,M,New Forest West,3622,False,Swayne,E14000828,47410,20604,43.45918582577515,27.02101859337106,29.40225403014884
Caroline Spelman,1958-05-04,2015-06-03,312,F,Meriden,3601,True,Spelman,E14000812,52603,18795,35.72990133642568,36.05607424645596,17.6817452738348
Kerry McCarthy,1965-03-26,2015-06-03,1491,F,Bristol East,3367,False,McCarthy,E14000599,46213,3980,8.612295241598684,39.30353997147891,14.95050750775942
Paul Scully,1968-04-29,2015-06-03,4414,M,Sutton and Cheam,3790,True,Scully,E14000984,49905,3921,7.856928163510671,35.60491014932929,15.54247869737619
Julian Sturdy,1971-06-03,2015-06-03,4079,M,York Outer,3877,True,Sturdy,E14001062,53903,13129,24.35671483961932,33.25684156598216,20.99325449344661
Huw Irranca-Davies,1963-01-22,2015-06-03,1476,M,Ogmore,3668,True,Irranca-Davies,W07000074,35250,13043,37.00141843971631,36.18373518156761,16.05207524953839
David T. C. Davies,1970-06-26,2010-06-03,1545,M,Monmouth,3616,True,Davies,W07000054,47462,10982,23.13851080864692,30.93523461478748,22.20032723060203
Adrian Bailey,1945-12-11,2015-06-03,320,M,West Bromwich West,3842,True,Bailey,E14001030,35026,7742,22.10358019756752,41.21142907828941,14.32515439456265
Tom Blenkinsop,1980-08-14,2015-06-03,4037,M,Middlesbrough South and East Cleveland,3611,False,Blenkinsop,E14000820,45677,2268,4.965299822667864,34.62284273802598,18.57022816883201
Diane Abbott,1953-09-27,2015-06-03,172,F,Hackney North and Stoke Newington,3506,True,Abbott,E14000720,49887,24008,48.1247619620342,48.08647567871536,68.58227373551188
Glyn Davies,1944-02-16,2015-06-03,4041,M,Montgomeryshire,3617,True,Davies,W07000063,33757,5325,15.7745060283793,32.32098339578859,21.37067059690493
Stephen Timms,1955-07-29,2015-06-03,163,M,East Ham,3461,False,Timms,E14000679,52290,34252,65.50392044367948,52.3951895997117,65.40222367560497
Kenneth Clarke,1940-07-02,2015-06-03,366,M,Rushcliffe,3711,True,Clarke,E14000908,55164,13829,25.06888550503952,34.03641418236577,18.29028147804935
Tom Watson,1967-01-08,2015-06-03,1463,M,West Bromwich East,3841,True,Watson,E14001029,37492,9470,25.25872186066361,39.68874247415654,16.48869703510167
Hywel Williams,1953-05-14,2015-06-03,1397,M,Arfon,3294,False,Williams,W07000057,26837,3668,13.66769758169691,42.42154095058854,15.92458686213329
Tim Farron,1970-05-27,2015-06-03,1591,M,Westmorland and Lonsdale,3850,True,Farron,E14001037,48929,8949,18.28976680496229,28.30348312062822,24.50696504963119
Mark Williams,1966-03-24,2015-06-03,1498,M,Ceredigion,3400,True,Williams,W07000064,37416,3067,8.19702800940774,38.06143146913938,20.68570374858407
Chuka Umunna,1978-10-17,2015-06-03,4128,M,Streatham,3784,False,Umunna,E14000978,49933,13934,27.90539322692408,44.06411348504077,79.25525441997112
Bridget Phillipson,1983-12-19,2015-06-03,4046,F,Houghton and Sunderland South,3540,False,Phillipson,E14000754,38489,12938,33.61479903349009,34.2107077998207,18.44095538033609
Sajid Javid,1969-12-05,2015-06-03,3945,M,Bromsgrove,3373,False,Javid,E14000605,52245,16529,31.63747727055221,31.9852195179256,20.43529801253778
Steve McCabe,1955-08-04,2015-06-03,298,M,"Birmingham, Selly Oak",3332,False,McCabe,E14000567,45294,8447,18.64926921888109,46.01843043423948,13.74499120758742
Geoffrey Robinson,1938-05-25,2015-06-03,307,M,Coventry North West,3428,True,Robinson,E14000650,45246,4509,9.965521814083013,40.20243476881592,16.21956538980093
Kevin Hollinrake,1963-09-28,2015-06-03,4474,M,Thirsk and Malton,3801,True,Hollinrake,E14000993,52365,19456,37.15458798816003,29.88375331359787,23.37517663926394
Robert Neill,1952-06-24,2010-05-27,1601,M,Bromley and Chislehurst,3372,False,Neill,E14000604,44066,13564,30.78110107565924,36.18855279636253,16.54462784741575
Michelle Thomson,1965-03-11,2015-06-03,4422,F,Edinburgh West,1054,False,Thomson,S14000026,54858,3210,5.851471070764519,33.56073526624976,18.60459931556477
James Cartlidge,1974-04-30,2015-06-03,4519,M,South Suffolk,3751,True,Cartlidge,E14000946,51907,17545,33.80083611073651,31.29087104368297,21.71614787688552
Catherine McKinnell,1976-06-08,2015-06-03,4125,F,Newcastle upon Tyne North,3627,False,McKinnell,E14000833,44891,10153,22.61700563587356,35.67963034270312,18.05159799768964
Stephen Kinnock,1970-01-01,2015-06-03,4359,M,Aberavon,3287,True,Kinnock,W07000049,31523,10445,33.13453668749802,35.16701193050368,18.31612054496242
David Jones,1952-03-22,2015-06-03,1502,M,Clwyd West,3421,True,Jones,W07000059,38028,6730,17.69748606290102,31.27029220779221,23.93127705627706
Ranil Jayawardena,1986-09-03,2015-06-03,4498,M,North East Hampshire,3643,True,Jayawardena,E14000844,54000,29916,55.40000000000001,33.63340236655601,16.59190958382333
Andrew Murrison,1961-04-24,2015-06-03,1466,M,South West Wiltshire,3759,True,Murrison,E14000954,51643,18168,35.17998567085569,34.27162670548317,19.43968919459166
John Hayes,1958-06-23,2015-06-03,350,M,South Holland and The Deepings,3744,False,Hayes,E14000939,49207,18567,37.73243644196964,31.6939675539455,21.64218774610175
Wendy Morton,1967-11-09,2015-06-03,4358,F,Aldridge-Brownhills,3290,True,Morton,E14000531,39497,11723,29.68073524571486,32.65258398939902,21.61898822979188
Helen Hayes,1974-08-08,2015-06-03,4510,F,Dulwich and West Norwood,3453,True,Hayes,E14000673,51362,16122,31.38896460418208,41.3507987914096,86.7091241338134
Byron Davies,1952-09-04,2015-06-03,4499,M,Gower,3499,True,Davies,W07000046,42758,27,0.06314607792693765,32.26589907349106,21.01543324894948
Anna Turley,1978-10-09,2015-06-03,4449,F,Redcar,3693,True,Turley,E14000891,40919,10388,25.38673965639434,35.74075352712376,19.12932403507561
Craig Williams,1985-06-07,2015-06-03,4438,M,Cardiff North,3390,True,Williams,W07000051,51151,2137,4.177826435455807,38.13014957895454,16.53426243275756
Craig Whittaker,1962-08-30,2015-06-03,3940,M,Calder Valley,3383,True,Whittaker,E14000614,53541,4427,8.268429801460563,32.98821884014336,16.72575052689853
Robin Walker,1978-04-12,2015-06-03,4091,M,Worcester,3865,True,Walker,E14001052,49723,5646,11.35490618023852,38.92758788271505,14.79122792807387
Kirsty Blackman,1986-03-20,2015-06-03,4357,F,Aberdeen North,14,False,Blackman,S14000001,43936,13396,30.48980335032775,44.83111566018424,12.94679591386196
Gordon Marsden,1953-11-28,2015-06-03,465,M,Blackpool South,3338,False,Marsden,E14000573,32436,2585,7.969540017264768,35.74803730957596,18.07767085866168
Steve Double,1966-12-19,2015-06-03,4452,M,St Austell and Newquay,3766,True,Double,E14000961,50361,8173,16.22882786283036,32.97921757922162,20.96924040151072
Peter Kyle,1970-09-09,2015-06-03,4505,M,Hove,3541,True,Kyle,E14000755,52214,1236,2.367181215765886,35.47762974547132,14.60607701021523
Emma Reynolds,1977-11-02,2015-06-03,4077,F,Wolverhampton North East,3862,False,Reynolds,E14001049,34003,5495,16.16033879363586,40.71582316282948,15.43662733696203
Greg Clark,1967-08-28,2015-06-03,1578,M,Tunbridge Wells,3813,False,Clark,E14001004,51428,22874,44.47771641907132,35.9731607499762,16.3605215570572
Anna Soubry,1956-12-07,2015-06-03,3938,F,Broxtowe,3375,False,Soubry,E14000607,53440,4287,8.022080838323353,34.15147781954492,18.18555137884196
Mark Menzies,1971-05-18,2015-06-03,3998,M,Fylde,3491,True,Menzies,E14000706,43557,13224,30.36021764584338,29.99121029372269,23.3330077886564
Bernard Jenkin,1959-04-09,2015-06-03,40,M,Harwich and North Essex,3520,True,Jenkin,E14000734,48432,15174,31.33052527254708,32.71470878578479,21.07381814193266
Andrew Griffiths,1970-10-19,2015-06-03,3936,M,Burton,3378,True,Griffiths,E14000610,48974,10892,22.24037244252052,37.26431164886938,16.24923343489307
Tracey Crouch,1975-07-24,2015-06-04,3950,F,Chatham and Aylesford,3402,False,Crouch,E14000626,43073,11455,26.59438627446428,40.10341176591524,13.40035567068595
Laurence Robertson,1958-03-29,2015-06-04,253,M,Tewkesbury,3798,True,Robertson,E14000990,55344,21972,39.70078057241977,32.2395907636497,20.07764892901543
Matt Warman,1981-09-01,2015-06-04,4361,M,Boston and Skegness,3348,True,Warman,E14000582,43339,4336,10.0048455202012,33.0327288462295,21.58943393257543
Edward Vaizey,1968-06-05,2010-06-03,1580,M,Wantage,3827,False,Vaizey,E14001015,58320,21749,37.29252400548697,35.28788148870896,16.80379776524782
Helen Goodman,1958-01-02,2015-06-04,1484,F,Bishop Auckland,3334,False,Goodman,E14000569,39389,3508,8.906039757292646,33.20748654510403,19.07324742090587
Alan Haselhurst,1937-06-23,2015-06-04,43,M,Saffron Walden,3713,True,Haselhurst,E14000910,57563,24991,43.41504091169675,33.86655420316009,17.76596475053698
Diana Johnson,1966-07-25,2015-06-04,1533,F,Kingston upon Hull North,3559,False,Johnson,E14000772,35336,12899,36.50384876613086,46.62335333762248,11.64924641135709
Diana Johnson,1966-07-25,2015-06-04,1533,F,Kingston upon Hull North,3559,False,Johnson,E14000772,35336,12899,36.50384876613086,46.62335333762248,11.64924641135709
Diana Johnson,1966-07-25,2015-06-04,1533,F,Kingston upon Hull North,3559,False,Johnson,E14000772,35336,12899,36.50384876613086,46.62335333762248,11.64924641135709
John Nicolson,1961-06-23,2015-06-04,4415,M,East Dunbartonshire,965,False,Nicolson,S14000018,54871,2167,3.949262816423976,31.94178895451501,20.5053887840224
Liz Saville Roberts,1965-12-16,2015-06-04,4521,F,Dwyfor Meirionnydd,3454,False,Roberts,W07000061,28913,5261,18.19596721198077,30.0973882970914,25.27528099052218
Andy McDonald,1958-03-08,2015-06-04,4269,M,Middlesbrough,3610,True,McDonald,E14000819,32706,12477,38.14896349293708,44.23693602514249,13.93703723432589
Carolyn Harris,1960-09-18,2015-06-04,4480,F,Swansea East,3792,True,Harris,W07000048,33618,12028,35.77845201975132,38.62620443031688,15.58185159431807
Thérèse  Coffey,1971-11-18,2010-05-27,4098,F,Suffolk Coastal,3787,True,Coffey,E14000981,55594,18842,33.89214663452891,29.18515673173148,25.28227885208285
Nic Dakin,1955-07-10,2010-06-03,4056,M,Scunthorpe,3717,True,Dakin,E14000914,36941,3134,8.48379848948323,38.0854528100612,16.7637976531357
Paul Beresford,1946-04-06,2015-06-04,103,M,Mole Valley,3615,True,Beresford,E14000824,55140,25453,46.16068190061661,31.46170277693012,20.50235181463281
